,DATE_TIME,SL_NO,PM1_B,PM2.5_B,PM10_B,NO2_B,CO2_B,CO_B,HUMIDITY_B,TEMP_B,PM1_G,PM2.5_G,PM10_G,NO2_G,CO2_G,CO_G,HUMIDITY_G,TEMP_G,PM1_W,PM2.5_W,PM10_W,NO2_W,CO2_W,CO_W,HUMIDITY_W,TEMP_W,Wind Speed  [10 m above gnd],Wind Direction  [10 m above gnd],Wind Speed  [80 m above gnd],Wind Direction  [80 m above gnd],Wind Speed  [900 mb],Wind Direction  [900 mb],Wind Gust  [sfc],No_of_Student
21,02-07-2019 09:34,22.0,99.27419355,200.88709680000002,238.11290319999998,0.21,8.512903226,39.99354839,77.58080645,24.28048387,58.09677419,106.1129032,135.4354839,0.7656451609999999,87.14612903,0.84,68.20129032,23.97725806,58.09677419,106.1129032,135.4354839,0.7656451609999999,87.14612903,0.84,68.20129032,23.97725806,12.57956124,-33.53594625,13.61642744,9.780434893999999,13.09588698,313.0322075,17.61473338,90
22,02-07-2019 09:35,23.0,95.87301587,194.31746030000002,229.2380952,0.21047619,8.551111111,39.93730159,77.15650794,24.37904762,53.85483871,101.983871,127.93548390000001,0.7630645159999999,76.83967742,0.84,68.14758065,24.04887097,53.85483871,101.983871,127.93548390000001,0.7630645159999999,76.83967742,0.84,68.14758065,24.04887097,12.56132341,-32.16601776,13.57379316,9.86657032,13.07478767,312.99073139999996,17.577253,90
23,02-07-2019 09:36,24.0,95.93548387,193.2741935,228.32258059999998,0.21,9.000806452,40.78758065,77.12967742,24.45645161,57.51612903,105.4677419,135.516129,0.7669354840000001,76.71903226,0.798064516,68.11790323,24.11919355,57.51612903,105.4677419,135.516129,0.7669354840000001,76.71903226,0.798064516,68.11790323,24.11919355,12.54288606,-30.723860100000003,13.53101247,9.952051823,13.05338371,312.9480663,17.53860419,90
24,02-07-2019 09:37,25.0,91.84126984,185.25396830000003,216.7777778,0.21,9.352539683,40.29396825,77.19634921,24.52047619,55.29032258,102.3870968,126.0,0.77,78.51774194,0.79,68.06935484,24.21451613,55.29032258,102.3870968,126.0,0.77,78.51774194,0.79,68.06935484,24.21451613,12.52426051,-29.21534124,13.48810062,10.03681116,13.03169498,312.9041863,17.49876368,90
25,02-07-2019 09:38,26.0,92.37096774,184.5806452,216.03225809999998,0.211451613,9.468225806,39.36064516,77.25532258,24.59870968,49.45161289999999,86.40322581,109.27419350000001,0.77,77.60016129,0.79,68.00758065,24.28870968,49.45161289999999,86.40322581,109.27419350000001,0.77,77.60016129,0.79,68.00758065,24.28870968,12.505458099999998,-27.64632913,13.44507285,10.12078009,13.00974138,312.8590653,17.45770819,90
26,02-07-2019 09:39,27.0,85.17460317,176.87301589999998,208.4920635,0.219047619,9.616507937,39.30174603,77.22126984,24.68079365,48.0,87.4516129,111.77419350000001,0.77,82.86629032,0.79,68.00596774,24.36451613,48.0,87.4516129,111.77419350000001,0.77,82.86629032,0.79,68.00596774,24.36451613,12.48649017,-26.0226917,13.40194442,10.20389037,12.98754278,312.81267760000003,17.41541446,90
27,02-07-2019 09:40,28.0,89.26984127,177.3650794,205.71428569999998,0.214126984,10.19587302,39.95158729999999,77.1652381,24.75714286,46.01612903,82.38709677,100.22580649999999,0.77,91.37016129,0.7504838709999999,67.96193548,24.42758065,46.01612903,82.38709677,100.22580649999999,0.77,91.37016129,0.7504838709999999,67.96193548,24.42758065,12.46736804,-24.35029692,13.35873057,10.28607376,12.96511908,312.7649972,17.37185922,90
28,02-07-2019 09:41,29.0,85.5483871,172.19354840000003,198.9354839,0.21,10.37935484,40.43193548,77.21032258,24.80951613,50.93548387,93.35483871,116.59677420000001,0.772419355,85.9316129,0.7408064520000001,67.93032258,24.50145161,50.93548387,93.35483871,116.59677420000001,0.772419355,85.9316129,0.7408064520000001,67.93032258,24.50145161,12.44810305,-22.63501273,13.31544656,10.36726201,12.94249017,312.71599810000004,17.32701919,90
29,02-07-2019 09:42,30.0,91.41269841,185.047619,216.047619,0.22,10.07920635,40.30666667,76.89714286,24.88253968,47.82258065,87.51612903,114.27419350000001,0.78,92.19564516,0.74,67.78532258,24.57951613,47.82258065,87.51612903,114.27419350000001,0.78,92.19564516,0.74,67.78532258,24.57951613,12.42870655,-20.88270709,13.27210763,10.44738688,12.91967593,312.6656545,17.28087111,90
30,02-07-2019 09:43,31.0,91.46774194,186.9677419,220.30645159999997,0.22,9.875645161,40.21854839,76.86145161,24.95145161,46.5,83.53225806,106.5322581,0.78,85.92548387,0.74,67.75806452,24.64645161,46.5,83.53225806,106.5322581,0.78,85.92548387,0.74,67.75806452,24.64645161,12.40918985,-19.09924794,13.22872903,10.52638013,12.89669625,312.6139404,17.2333917,90
31,02-07-2019 09:44,32.0,99.12698413,196.82539680000002,228.984127,0.222063492,9.508412697999999,39.6315873,76.72047619,25.02047619,43.46774194,81.85483871,103.90322579999999,0.7846774190000001,82.47838709999999,0.720645161,67.68870968,24.71709677,43.46774194,81.85483871,103.90322579999999,0.7846774190000001,82.47838709999999,0.720645161,67.68870968,24.71709677,12.38956429,-17.29050323,13.18532602,10.60417351,12.87357101,312.5608299,17.18455769,90
32,02-07-2019 09:45,33.0,94.44444444,191.84126980000002,222.15873019999998,0.23,9.528571429,38.84555556,76.52619048,25.07666667,54.20967742,99.27419355,128.0806452,0.797580645,82.85048387,0.68483871,67.60241935,24.77467742,54.20967742,99.27419355,128.0806452,0.797580645,82.85048387,0.68483871,67.60241935,24.77467742,12.36984122,-15.46234092,13.14191383,10.68069879,12.85032011,312.50629710000004,17.13434583,90
